mean_cg_it,std_cg_it,mean_residuals,std_residuals,mean_runtime,std_runtime
350.0,0.0,"[4.06955741e-02 1.10925245e-03 2.12939922e-03 1.75889099e-03
 1.25133462e-03 1.00051740e-03 4.58236007e-04 3.86726664e-04
 4.45547520e-04 3.65518268e-04 4.76877374e-04 3.96381824e-04
 5.28130000e-04 4.89375105e-04 2.47837989e-04 1.72812988e-04
 8.20323173e-05 1.00940588e-04 1.37273848e-04 5.85288659e-05
 1.33617201e-04 7.67040918e-05 6.80347187e-05 4.89529969e-05
 9.01136258e-05 3.26497842e-05 3.09943527e-05 2.05115756e-05
 2.86716068e-05 3.87334495e-05 8.05570654e-05 5.17673539e-05
 6.68171028e-05 1.47683031e-05 3.84178216e-05 9.54382778e-06
 2.21056851e-05 1.54931192e-05 7.71367917e-06 2.36930412e-05
 9.22872141e-06 1.39917772e-05 1.66354769e-05 1.81088157e-05
 2.99858884e-05 3.84326828e-05 8.87575614e-06 2.59431267e-05
 1.55446036e-05 1.13875211e-05 9.27000579e-06 8.19259967e-06
 1.69772497e-05 6.97432251e-06 6.22617789e-06 1.02300718e-05
 7.24858821e-06 5.08062314e-06 3.70482471e-06 1.17623697e-05
 3.38981762e-06 1.81532645e-05 5.21380036e-06 2.02966841e-05
 5.54869676e-06 2.17201619e-05 1.27247016e-05 9.07028259e-06
 2.68347028e-05 1.42554259e-05 2.30572105e-05 1.33280352e-05
 3.43682922e-05 7.94932655e-06 2.31075738e-06 1.30994044e-05
 4.60783910e-06 2.23737051e-06 3.53978165e-06 3.75448427e-06
 4.42331691e-06 8.84522776e-07 2.98797555e-06 9.57699645e-07
 1.19130563e-05 1.82923388e-06 4.61414712e-06 6.36826500e-06
 6.58469332e-06 5.64558746e-06 2.30982593e-06 3.84414578e-06
 1.70643785e-06 1.50205773e-06 1.66677925e-06 3.54715279e-06
 1.13502603e-05 3.88748294e-06 7.47183161e-07 4.61453473e-07
 4.43164007e-07 1.13002112e-06 2.52006549e-07 6.82004080e-07
 6.42637372e-07 3.79148696e-06 8.61049927e-07 1.40709150e-06
 2.68889271e-06 6.57057601e-06 1.32900378e-06 2.11884057e-06
 7.84740338e-07 1.52383276e-06 1.20561486e-06 7.56912696e-06
 1.85094549e-06 8.79281032e-07 4.23879188e-07 4.68599098e-07
 1.77433079e-06 1.45756846e-06 1.87009815e-06 7.70502670e-07
 8.55778066e-07 1.26910690e-06 2.21344627e-06 3.56989926e-07
 1.09135775e-06 1.18422084e-06 1.28421342e-06 1.18602858e-06
 1.28685089e-06 1.14546920e-06 2.79954294e-07 9.29278988e-07
 1.80016559e-06 1.11744360e-06 5.63122857e-06 2.10530269e-06
 1.27998690e-06 3.39999960e-06 4.52504862e-07 6.90208021e-07
 2.62379384e-07 7.89247496e-07 8.04605559e-07 1.03968256e-06
 1.23870544e-07 2.08355201e-07 6.95051677e-07 9.87956151e-07
 1.39049252e-07 1.64016199e-07 9.70964025e-07 8.21614744e-07
 1.47048266e-06 1.74637771e-07 3.11849938e-07 2.03497446e-07
 2.39407510e-07 1.39247918e-07 1.20685564e-07 5.01310973e-07
 1.64660381e-06 1.60252348e-06 1.43757755e-06 1.00616033e-06
 1.71375027e-06 1.88344779e-06 4.48315907e-07 1.23344039e-07
 4.36114135e-07 2.82209430e-07 7.31843774e-07 3.48084193e-07
 5.47228531e-07 1.18536917e-06 8.61349399e-07 1.32863275e-07
 1.51980540e-07 6.98332171e-07 4.79525824e-07 1.97933161e-07
 1.25268466e-07 3.92991570e-07 4.21350593e-08 6.62240121e-08
 1.13818060e-07 3.46137271e-07 2.17705917e-07 6.56658998e-08
 3.27306579e-08 3.53608100e-08 1.88155640e-08 5.39610784e-08
 1.29757441e-08 1.36022326e-08 5.42899185e-08 2.43302205e-08
 8.10814500e-08 2.95993653e-08 8.51562235e-08 7.53395978e-08
 2.12145435e-08 9.55862494e-09 2.13940287e-08 9.27304603e-09
 2.65455492e-08 2.29989627e-08 8.44506310e-08 3.62206992e-08
 6.30551470e-08 2.43071000e-08 2.06811245e-08 1.16216002e-08
 7.24688766e-08 1.85480676e-07 3.25382149e-08 4.52991742e-08
 5.86028244e-08 1.75372905e-08 1.66985267e-08 1.23621260e-08
 3.73896659e-08 2.88566813e-08 3.47041034e-08 1.26378316e-08
 9.46011516e-08 7.17614623e-08 2.74935529e-08 6.00031549e-08
 6.39455407e-08 3.05731289e-08 3.96967273e-08 9.04440905e-09
 1.45095617e-08 5.22867881e-09 3.00291643e-09 6.28572825e-09
 7.41517749e-09 6.65654265e-09 1.08645983e-08 3.19645007e-09
 1.14414436e-08 1.80770400e-08 3.55638324e-08 3.89679005e-08
 1.30909415e-08 3.33257462e-08 9.86744129e-09 1.79255853e-08
 8.46673502e-09 1.14187389e-08 1.47220444e-08 1.76573003e-08
 4.27427142e-09 1.31863354e-08 7.73346700e-09 6.26902703e-09
 1.47064760e-08 3.34359030e-09 2.12264518e-09 1.15653405e-09
 1.46186605e-09 7.84342381e-10 3.49649372e-09 3.04836160e-09
 8.12873157e-09 6.06247864e-09 2.91200733e-09 3.14776398e-09
 1.96749257e-09 4.05382741e-09 2.20204242e-09 1.46579444e-09
 4.42058997e-09 4.72532237e-09 3.28630919e-09 2.19166071e-09
 8.19983022e-09 2.95259765e-09 2.25778373e-09 3.03451851e-09
 2.75974645e-09 2.35718745e-09 1.61821443e-09 2.37598044e-09
 4.60177450e-09 3.01835508e-10 2.52457941e-09 3.91545905e-10
 3.59747830e-09 8.64906117e-10 1.59027379e-09 1.12158391e-09
 4.68799942e-10 8.28419416e-09 3.17299243e-09 1.28414053e-09
 1.11585686e-09 4.02806697e-10 8.19320274e-10 4.23643326e-10
 2.69809734e-10 2.36777708e-10 9.11430101e-10 1.63861369e-09
 7.32377581e-10 5.85580836e-10 9.11832657e-11 1.39719392e-10
 3.90245986e-10 4.63593160e-10 9.27629890e-10 1.15662562e-09
 2.61703754e-10 6.48650544e-10 5.34873614e-10 1.16762144e-09
 6.18649259e-10 8.78690882e-10 4.57140518e-10 3.66480935e-10
 2.48604566e-10 2.90106222e-10 9.40790914e-11 1.60307416e-10
 5.26215386e-10 1.07585553e-09 1.49397369e-10 3.15716216e-10
 5.54504172e-10 3.31761222e-10 4.94264804e-10 5.99854235e-10
 4.23222351e-10 9.99518754e-10 2.41298594e-09 8.80923623e-10
 1.20782166e-09 3.07643814e-10 3.74898011e-10 9.68717487e-11
 2.95520800e-10 3.96168864e-10 6.09058614e-10 1.44986364e-09
 5.05368569e-10 7.55648196e-10 2.62269341e-10]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",20819.76531636715,1400.1529045532357
